"file","ssim","ms_ssim","psnr","vif_p","vsi","fsim","gmsd","ms_gmsd","haarpsi","mdsi","mad"
"2011_006936_BIM_(0.3, 0.015).png","0.8344","0.9094","23.8835","0.3710","0.9659","0.9371","0.1148","0.1136","0.6812","0.3738","59.9988"
"2011_006936_BIM_(0.3, 0.03).png","0.7466","0.8562","20.9104","0.2822","0.9422","0.8984","0.1586","0.1537","0.5725","0.4243","74.9128"
"2011_007061_BIM_(0.05, 0.0025).png","0.9707","0.9853","36.1165","0.7265","0.9970","0.9917","0.0154","0.0168","0.9601","0.2049","13.4976"
"2011_007061_BIM_(0.05, 0.005).png","0.9505","0.9753","34.3977","0.6475","0.9955","0.9864","0.0264","0.0286","0.9392","0.2358","22.1078"
"2011_007061_BIM_(0.1, 0.005).png","0.9187","0.9593","32.1808","0.5545","0.9924","0.9764","0.0439","0.0465","0.9006","0.2725","34.3729"
"2011_007061_BIM_(0.1, 0.01).png","0.8662","0.9325","29.8719","0.4653","0.9868","0.9603","0.0722","0.0734","0.8506","0.3194","47.5338"
"2011_007061_BIM_(0.2, 0.01).png","0.7917","0.8916","27.1087","0.3715","0.9768","0.9331","0.1090","0.1080","0.7702","0.3687","60.8182"
"2011_007061_BIM_(0.2, 0.02).png","0.6911","0.8318","24.1877","0.2849","0.9576","0.8909","0.1572","0.1509","0.6630","0.4241","75.7513"
"2011_007061_BIM_(0.3, 0.015).png","0.6731","0.8198","23.6903","0.2706","0.9547","0.8857","0.1654","0.1585","0.6510","0.4335","78.0467"
"2011_007061_BIM_(0.3, 0.03).png","0.5695","0.7495","20.8907","0.1997","0.9257","0.8275","0.2125","0.2009","0.5413","0.4855","92.3496"
"2011_007124_BIM_(0.05, 0.0025).png","0.9866","0.9963","34.7147","0.8403","0.9982","0.9967","0.0090","0.0112","0.9673","0.1757","9.1601"
"2011_007124_BIM_(0.05, 0.005).png","0.9813","0.9952","33.7593","0.8033","0.9975","0.9953","0.0118","0.0147","0.9595","0.1871","13.9795"
"2011_007124_BIM_(0.1, 0.005).png","0.9721","0.9922","31.7434","0.7368","0.9957","0.9917","0.0215","0.0257","0.9305","0.2171","26.0473"
"2011_007124_BIM_(0.1, 0.01).png","0.9638","0.9884","29.9896","0.6798","0.9935","0.9868","0.0306","0.0368","0.9019","0.2414","35.8291"
"2011_007124_BIM_(0.2, 0.01).png","0.9499","0.9797","27.3004","0.5968","0.9878","0.9764","0.0540","0.0604","0.8337","0.2853","51.3306"
"2011_007124_BIM_(0.2, 0.02).png","0.9319","0.9664","24.7058","0.5153","0.9786","0.9608","0.0816","0.0877","0.7554","0.3278","65.5538"
"2011_007124_BIM_(0.3, 0.015).png","0.9255","0.9616","24.0410","0.4935","0.9747","0.9545","0.0934","0.0981","0.7299","0.3424","70.7182"
"2011_007124_BIM_(0.3, 0.03).png","0.8926","0.9371","21.3439","0.4110","0.9577","0.9292","0.1314","0.1338","0.6261","0.3893","85.1855"
"2012_000291_BIM_(0.05, 0.0025).png","0.9717","0.9861","37.7307","0.7133","0.9976","0.9910","0.0146","0.0162","0.9608","0.2028","13.9762"
"2012_000291_BIM_(0.05, 0.005).png","0.9488","0.9748","35.3747","0.6220","0.9960","0.9852","0.0237","0.0265","0.9384","0.2319","23.0373"
"2012_000291_BIM_(0.1, 0.005).png","0.9106","0.9556","32.6714","0.5186","0.9925","0.9738","0.0411","0.0447","0.8978","0.2704","35.2077"
"2012_000291_BIM_(0.1, 0.01).png","0.8541","0.9270","30.1857","0.4315","0.9876","0.9580","0.0632","0.0671","0.8416","0.3075","47.1192"
