"file","ssim","ms_ssim","psnr","vif_p","vsi","fsim","gmsd","ms_gmsd","haarpsi","mdsi","mad"
"2007_000346_Square_(2000, 0.4, 0.12).png","0.2325","0.6114","18.4268","0.1333","0.8973","0.7786","0.2453","0.2416","0.3907","0.5339","97.1248"
"2007_000346_Square_(2000, 0.6, 0.03).png","0.7179","0.9220","30.0920","0.4609","0.9886","0.9649","0.0683","0.0695","0.8215","0.3055","40.4614"
"2007_000346_Square_(2000, 0.8, 0.03).png","0.7179","0.9220","30.0920","0.4609","0.9886","0.9649","0.0683","0.0695","0.8215","0.3055","40.4614"
"2007_000549_Square_(2000, 0.005, 0.01).png","0.9402","0.9852","38.6110","0.7651","0.9984","0.9940","0.0134","0.0141","0.9693","0.1936","11.0865"
"2007_000549_Square_(2000, 0.005, 0.02).png","0.8593","0.9623","34.2066","0.6111","0.9957","0.9844","0.0335","0.0347","0.9202","0.2493","26.1457"
"2007_000549_Square_(2000, 0.005, 0.03).png","0.7289","0.9187","30.1819","0.4558","0.9895","0.9635","0.0701","0.0709","0.8275","0.3129","39.9994"
"2007_000549_Square_(2000, 0.01, 0.01).png","0.9409","0.9853","38.6110","0.7682","0.9985","0.9942","0.0131","0.0138","0.9695","0.1921","10.6222"
"2007_000549_Square_(2000, 0.01, 0.02).png","0.8598","0.9626","34.2059","0.6162","0.9958","0.9845","0.0331","0.0343","0.9208","0.2482","24.9892"
"2007_000549_Square_(2000, 0.01, 0.03).png","0.7289","0.9187","30.1819","0.4558","0.9895","0.9635","0.0701","0.0709","0.8275","0.3129","39.9994"
"2007_000549_Square_(2000, 0.04, 0.01).png","0.9447","0.9863","38.6104","0.7965","0.9985","0.9945","0.0128","0.0136","0.9705","0.1897","10.6098"
"2007_000549_Square_(2000, 0.04, 0.02).png","0.8623","0.9632","34.2075","0.6364","0.9957","0.9850","0.0333","0.0345","0.9196","0.2474","24.5289"
"2007_000549_Square_(2000, 0.04, 0.03).png","0.7289","0.9187","30.1819","0.4558","0.9895","0.9635","0.0701","0.0709","0.8275","0.3129","39.9994"
"2007_000549_Square_(2000, 0.08, 0.01).png","0.9429","0.9857","38.6110","0.7799","0.9985","0.9944","0.0131","0.0138","0.9687","0.1910","9.6482"
"2007_000549_Square_(2000, 0.08, 0.02).png","0.8688","0.9643","34.2076","0.6674","0.9959","0.9856","0.0327","0.0339","0.9192","0.2445","23.7717"
