"file","ssim","ms_ssim","psnr","vif_p","vsi","fsim","gmsd","ms_gmsd","haarpsi","mdsi","mad"
"2011_003194_Daedalus_(0.3,512).png","0.3557","0.2220","9.1831","0.0156","0.8108","0.5529","0.3295","0.3394","0.1748","0.5389","205.5928"
"2011_003197_Daedalus_(0.3,512).png","0.0991","0.0000","7.4473","0.0080","0.7449","0.4682","0.3198","0.3249","0.1563","0.5804","203.6011"
"2011_003201_Daedalus_(0.3,512).png","0.2716","0.1579","10.1603","0.0144","0.8302","0.5931","0.2811","0.2899","0.2363","0.5344","179.5192"
"2011_003205_Daedalus_(0.3,512).png","0.1518","0.0405","7.2898","0.0092","0.8080","0.5637","0.2911","0.3032","0.2032","0.5413","184.5403"
"2011_003207_Daedalus_(0.3,512).png","0.1414","0.0000","7.0000","0.0126","0.8354","0.5920","0.2654","0.2834","0.2305","0.4945","195.1829"
"2011_003253_Daedalus_(0.3,512).png","0.3343","0.2280","10.9940","0.0144","0.8483","0.6122","0.2650","0.2832","0.2329","0.4919","170.6049"
"2011_003254_Daedalus_(0.3,512).png","0.2764","0.1556","9.4232","0.0140","0.8201","0.5537","0.2907","0.3005","0.2067","0.5334","187.8146"
"2011_003271_Daedalus_(0.3,512).png","0.1841","0.1403","7.2078","0.0086","0.7818","0.5323","0.3161","0.3217","0.1873","0.5793","187.2431"
"2011_003275_Daedalus_(0.3,512).png","0.1854","0.0000","5.4365","0.0018","0.7218","0.4148","0.3568","0.3564","0.1386","0.7256","198.1534"
"2011_004147_Daedalus_(0.3,512).png","0.1999","0.0857","8.1558","0.0139","0.7761","0.5400","0.3077","0.3138","0.1802","0.5775","197.1334"
"2011_004969_Daedalus_(0.3,512).png","0.2355","0.2036","8.3667","0.0166","0.8230","0.5846","0.2895","0.3030","0.2083","0.5608","179.9423"
"2011_006099_Daedalus_(0.3,512).png","0.1798","0.1030","9.0764","0.0121","0.7875","0.5421","0.2952","0.3030","0.1813","0.5344","185.9142"
"2011_006650_Daedalus_(0.3,512).png","0.1849","0.0000","6.3764","0.0041","0.7451","0.4710","0.3516","0.3532","0.1245","0.7118","187.9880"
"2011_006936_Daedalus_(0.3,512).png","0.2014","0.1266","10.7047","0.0148","0.7626","0.5242","0.3136","0.3205","0.2116","0.4401","202.2608"
"2011_007061_Daedalus_(0.3,512).png","0.1035","0.0000","4.9477","0.0118","0.7887","0.5264","0.3245","0.3325","0.1692","0.5076","169.3141"
"2011_007124_Daedalus_(0.3,512).png","0.0950","0.0490","4.9825","0.0176","0.6595","0.3799","0.3500","0.3432","0.1231","0.5247","191.7448"
"2012_000291_Daedalus_(0.3,512).png","0.2481","0.1693","8.9266","0.0154","0.7980","0.5502","0.3228","0.3297","0.1841","0.5748","199.0202"
"2012_000553_Daedalus_(0.3,512).png","0.1272","0.0180","7.8601","0.0098","0.7444","0.4987","0.3176","0.3218","0.1858","0.6075","200.5193"
"2012_000892_Daedalus_(0.3,512).png","0.2208","0.0225","6.8782","0.0147","0.8474","0.5955","0.2745","0.2895","0.2140","0.5297","178.1699"
"2012_001124_Daedalus_(0.3,512).png","0.2689","0.0000","7.6605","0.0206","0.8384","0.6161","0.2741","0.2853","0.2495","0.4997","171.3487"
"2012_001398_Daedalus_(0.3,512).png","0.3210","0.1626","10.4467","0.0183","0.8198","0.5653","0.3181","0.3294","0.2013","0.4777","193.6067"
"2012_001407_Daedalus_(0.3,512).png","0.1703","0.0000","9.2838","0.0135","0.7670","0.5172","0.3156","0.3237","0.1937","0.5187","202.2816"
"2012_001408_Daedalus_(0.3,512).png","0.3344","0.0442","9.5434","0.0060","0.7819","0.5618","0.3280","0.3337","0.1829","0.6524","185.1090"
"2012_001680_Daedalus_(0.3,512).png","0.3010","0.2003","9.6682","0.0138","0.8084","0.5399","0.3105","0.3178","0.1777","0.5823","184.1471"
"2012_001771_Daedalus_(0.3,512).png","0.3064","0.1740","8.6200","0.0222","0.7919","0.4995","0.3368","0.3454","0.1728","0.5589","207.9180"
"2012_001825_Daedalus_(0.3,512).png","0.1746","0.0847","9.4564","0.0071","0.7427","0.4977","0.3285","0.3328","0.1646","0.6607","206.5502"
"2012_001882_Daedalus_(0.3,512).png","0.2286","0.1534","8.7515","0.0105","0.8004","0.5803","0.2934","0.3032","0.2308","0.5188","179.2480"
"2012_001967_Daedalus_(0.3,512).png","0.2061","0.0809","9.1131","0.0115","0.8074","0.5724","0.3048","0.3130","0.2182","0.5416","189.4613"
"2012_002068_Daedalus_(0.3,512).png","0.2125","0.0000","10.5092","0.0091","0.8098","0.5362","0.3021","0.3146","0.2205","0.5011","195.6034"
"2012_002112_Daedalus_(0.3,512).png","0.1713","0.0928","9.0878","0.0117","0.7728","0.5603","0.2917","0.3002","0.2156","0.5424","191.3989"
