file,ssim,ms_ssim,psnr,vif_p,vsi,fsim,gmsd,ms_gmsd,haarpsi,mdsi,mad
"2007_002824_NES-pi_(0.3,20,0.001).png",0.4652,0.7528,24.5571,0.2013,0.9576,0.8599,0.1215,0.1185,0.634,0.3908,95.4108
"2007_002824_NES-ql_(0.001,0.05,0.9,10000).png",0.7751,0.9187,32.8966,0.4327,0.9895,0.9572,0.0444,0.0431,0.8566,0.284,38.3135
"2007_002824_NES-ql_(0.001,0.1,0.9,1000).png",0.4408,0.7416,25.892,0.1882,0.9534,0.8475,0.1341,0.1272,0.6194,0.4052,77.7843
"2007_002824_NES-ql_(1e-05,0.05,0.9,1000).png",0.705,0.8882,31.2921,0.3636,0.9847,0.9413,0.0603,0.0581,0.8142,0.3109,46.024
"2007_002852_NES-pi_(0.1,20,0.001).png",0.691,0.8667,25.7887,0.3731,0.9662,0.9189,0.0971,0.0953,0.698,0.3562,55.8196
"2007_002852_NES-pi_(0.2,20,0.001).png",0.8821,0.9572,31.9915,0.6006,0.9903,0.9736,0.0369,0.0369,0.8778,0.2635,23.6356
"2007_002852_NES-pi_(0.3,20,0.001).png",0.69,0.866,25.8216,0.3723,0.9663,0.9186,0.0976,0.0955,0.6968,0.357,55.6043
"2007_002852_NES-ql_(0.001,0.05,0.9,10000).png",0.8987,0.9639,32.8319,0.6302,0.9918,0.9774,0.032,0.032,0.8954,0.2534,20.2439
"2007_002852_NES-ql_(0.001,0.1,0.9,1000).png",0.6635,0.8538,25.3764,0.3536,0.9615,0.9114,0.1057,0.1032,0.6785,0.3665,55.9866
"2007_002852_NES-ql_(1e-05,0.05,0.9,1000).png",0.8518,0.9457,30.8401,0.5563,0.9873,0.9668,0.0457,0.0454,0.8509,0.2806,28.3373
"2007_002953_NES-pi_(0.1,20,0.001).png",0.5772,0.8643,25.8337,0.3919,0.9665,0.9172,0.1157,0.112,0.7303,0.3795,68.5355
"2007_002953_NES-pi_(0.2,20,0.001).png",0.7796,0.9436,31.6916,0.5753,0.9887,0.9678,0.0511,0.051,0.8792,0.2914,39.2414
"2007_002953_NES-pi_(0.3,20,0.001).png",0.5923,0.8727,25.2293,0.4018,0.9702,0.9232,0.1097,0.1069,0.7368,0.371,74.644
"2007_002953_NES-ql_(0.001,0.05,0.9,10000).png",0.8283,0.9585,33.3029,0.6339,0.9923,0.9769,0.038,0.0383,0.9104,0.267,32.3961
"2007_002953_NES-ql_(0.001,0.1,0.9,1000).png",0.6212,0.8792,27.3791,0.4184,0.9704,0.927,0.1088,0.1046,0.7558,0.3708,59.8564
"2007_002953_NES-ql_(1e-05,0.05,0.9,1000).png",0.7834,0.9437,31.805,0.5761,0.9888,0.9686,0.0507,0.0507,0.88,0.2904,38.7623
"2007_003118_NES-pi_(0.1,20,0.001).png",0.5313,0.847,25.9645,0.3307,0.9682,0.9066,0.1021,0.1023,0.7046,0.3653,61.616
"2007_003118_NES-pi_(0.2,20,0.001).png",0.7995,0.9488,32.0876,0.5607,0.9907,0.9701,0.0381,0.04,0.8782,0.269,30.5748
"2007_003118_NES-pi_(0.3,20,0.001).png",0.5009,0.8328,25.4633,0.3087,0.9641,0.898,0.1085,0.1087,0.6835,0.3736,63.3714
"2007_003118_NES-ql_(0.001,0.05,0.9,10000).png",0.7775,0.9425,31.5288,0.5375,0.9896,0.9663,0.0425,0.0442,0.865,0.2777,32.5372
"2007_003118_NES-ql_(0.001,0.1,0.9,1000).png",0.6064,0.8813,27.5944,0.3855,0.9762,0.9281,0.0818,0.0831,0.7539,0.3398,50.6436
"2007_003118_NES-ql_(1e-05,0.05,0.9,1000).png",0.7768,0.9425,31.5184,0.5375,0.9895,0.9661,0.0428,0.0445,0.865,0.2786,32.8284
