file,ssim,ms_ssim,psnr,vif_p,vsi,fsim,gmsd,ms_gmsd,haarpsi,mdsi
"2008_000857_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
"2008_000911_DeepFool_60.png",0.9999995,0.99999994,79.61814,0.9999876,1.0,0.9999999,2.639627e-06,4.4333333e-06,0.99999845,0.010476028
"2008_000924_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
"2008_000939_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
"2008_001020_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
"2008_001036_DeepFool_60.png",1.0,1.0,79.991516,0.9999999,1.0,1.0,9.946475e-08,3.207135e-07,0.99999845,0.0037394667
"2008_001054_DeepFool_60.png",1.0,1.0,79.991516,1.0000001,1.0,1.0,1.1646793e-07,3.9988848e-07,1.0000002,0.00369069
"2008_001077_DeepFool_60.png",0.999935,0.99998456,69.95471,0.9994521,0.9999986,0.99999696,6.477747e-05,7.871319e-05,0.9999925,0.039972298
"2008_001389_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
"2008_001405_DeepFool_60.png",0.99999756,0.9999997,77.76584,0.9999749,0.9999999,0.9999999,7.2104112e-06,1.4052239e-05,0.99999845,0.01842807
"2008_001428_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
"2008_001429_DeepFool_60.png",0.9999991,0.99999994,79.281525,0.99998844,1.0,1.0,7.4503228e-06,9.369622e-06,0.99999845,0.011945221
"2008_001430_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
"2008_001460_DeepFool_60.png",0.9999986,0.9999998,79.21014,0.999988,1.0,0.9999999,5.718678e-06,8.845769e-06,0.99999845,0.013330359
"2008_001479_DeepFool_60.png",0.9999992,0.99999994,79.36143,0.9999833,0.9999999,1.0,1.819505e-06,3.5399282e-06,1.0000002,0.01102724
"2008_001503_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
"2008_001516_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
"2008_001523_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
"2008_001622_DeepFool_60.png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
"2008_001626_DeepFool_60.png",1.0,1.0,79.991516,0.99999994,1.0,1.0,1.8467155e-08,2.6715872e-08,1.0000002,0.002659443
"2008_001641_DeepFool_60.png",0.9999985,0.9999997,79.32493,0.99998325,0.9999999,0.99999976,1.6396782e-05,1.754427e-05,0.99999845,0.018866686
"2008_001679_DeepFool_60.png",0.9999954,0.99999946,77.51912,0.9999374,0.9999997,0.9999994,6.2013987e-06,1.1821064e-05,0.99999845,0.016924886
