file,ssim,ms_ssim,psnr,vif_p,vsi,fsim,gmsd,ms_gmsd,haarpsi,mdsi
2010_001885_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_001973_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2010_001973_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2010_001973_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2010_001973_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2010_001973_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2010_001973_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2010_001973_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2010_001973_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2010_001973_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2010_001973_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2010_001973_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2010_001973_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2010_002218_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002218_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002218_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002218_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002218_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002218_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002218_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002218_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002218_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002218_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002218_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002218_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002379_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002379_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002379_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002379_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002379_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002379_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002379_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002379_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002379_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002379_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002379_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002379_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002388_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2010_002388_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2010_002388_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2010_002388_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2010_002388_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2010_002388_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2010_002388_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2010_002388_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2010_002388_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2010_002388_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2010_002388_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2010_002388_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
2010_002392_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002392_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002392_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002392_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002392_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002392_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002392_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002392_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002392_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002392_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002392_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002392_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002614_SimBA-DCT_(0.3, 100).png,0.9984371,0.9982962,50.615128,0.9797238,0.999878,0.9995358,0.00078343437,0.00097541406,0.9973883,0.09877855
2010_002614_SimBA-DCT_(0.3, 500).png,0.9965391,0.99548644,46.384125,0.9556403,0.9997256,0.998837,0.0019521588,0.0024700612,0.99343145,0.12374695
2010_002614_SimBA-DCT_(3, 100).png,0.965234,0.9457938,34.97474,0.76475143,0.99729365,0.98806477,0.019612117,0.024813447,0.9318078,0.22358991
2010_002614_SimBA-DCT_(3, 500).png,0.95405644,0.9309386,34.04035,0.70997965,0.99568,0.9833816,0.026139451,0.029298278,0.9129477,0.24246609
2010_002614_SimBA-DCT_(30, 100).png,0.8689944,0.8158023,26.459759,0.27974996,0.95685303,0.8551597,0.14727387,0.16307232,0.54065377,0.42598206
2010_002614_SimBA-DCT_(30, 500).png,0.8891551,0.88281316,26.60114,0.44994178,0.99432313,0.92707765,0.085244164,0.08858607,0.7188634,0.35455662
2010_002614_SimBA_(0.3, 100).png,0.99852437,0.9996748,51.69909,0.98958105,0.9999696,0.9998737,0.0026911614,0.004216605,0.9995678,0.08239049
2010_002614_SimBA_(0.3, 500).png,0.9934156,0.99849176,45.018993,0.95534205,0.999835,0.99948263,0.0052036047,0.008265702,0.9975859,0.11753793
2010_002614_SimBA_(3, 100).png,0.99722946,0.9987241,44.36341,0.97486854,0.9998428,0.9995145,0.012103758,0.011781048,0.9980339,0.1300608
2010_002614_SimBA_(3, 500).png,0.9913522,0.99643266,39.5233,0.93082637,0.9994579,0.99831367,0.018764656,0.01871299,0.9941915,0.16478054
2010_002614_SimBA_(30, 100).png,0.9969884,0.99873745,44.453537,0.97925615,0.999847,0.9995601,0.010921238,0.0108463485,0.9968733,0.1256129
2010_002614_SimBA_(30, 500).png,0.9903595,0.996175,39.218327,0.9258547,0.99937,0.99792147,0.019966451,0.01994945,0.99304426,0.16934037
2010_002704_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002704_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002704_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002704_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002704_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002704_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002704_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002704_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002704_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002704_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002704_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002704_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002729_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002729_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002729_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002729_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002729_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002729_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002729_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002729_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002729_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002729_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002729_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002729_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002740_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2010_002740_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2010_002740_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2010_002740_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2010_002740_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2010_002740_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2010_002740_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2010_002740_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2010_002740_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2010_002740_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2010_002740_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2010_002740_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2010_002801_SimBA-DCT_(0.3, 100).png,0.9993049,0.9993667,49.88447,0.986318,0.9998809,0.9996769,0.00067487906,0.0008113304,0.9959342,0.09678365
2010_002801_SimBA-DCT_(0.3, 500).png,0.9979267,0.9974534,43.966072,0.9566623,0.9995512,0.9988448,0.0024683059,0.00306561,0.984635,0.1350795
2010_002801_SimBA-DCT_(3, 100).png,0.984733,0.9784295,34.00638,0.8335391,0.99614316,0.99215615,0.01384859,0.018386645,0.9012656,0.22082713
2010_002801_SimBA-DCT_(3, 500).png,0.95767295,0.9441058,29.819042,0.6668399,0.9898924,0.975725,0.042009704,0.049756676,0.7816058,0.29094958
2010_002801_SimBA-DCT_(30, 100).png,0.8591362,0.8591861,23.582373,0.46710062,0.9811441,0.9306834,0.098965,0.10199411,0.59414846,0.3768822
2010_002801_SimBA-DCT_(30, 500).png,0.8387677,0.8478292,23.587296,0.3439465,0.95416033,0.88111544,0.1544764,0.15638827,0.49598458,0.42993855
2010_002801_SimBA_(0.3, 100).png,0.9990379,0.9998512,51.164925,0.9933516,0.99997616,0.99991685,0.0013128774,0.0024396768,0.99964947,0.07861622
2010_002801_SimBA_(0.3, 500).png,0.9957606,0.99934614,44.05278,0.966509,0.99986565,0.9996656,0.0033663514,0.00564452,0.9977002,0.11619543
2010_002801_SimBA_(3, 100).png,0.9986067,0.99966383,45.428604,0.987826,0.9998987,0.9998021,0.003978488,0.0047602076,0.99816394,0.10110248
2010_002801_SimBA_(3, 500).png,0.9918212,0.9980008,38.323933,0.94661486,0.9995548,0.9990218,0.0116280755,0.012828631,0.9930578,0.15445054
2010_002801_SimBA_(30, 100).png,0.9982094,0.9995874,44.55364,0.98632175,0.999909,0.9998398,0.0037661714,0.004899677,0.99868053,0.102929555
2010_002801_SimBA_(30, 500).png,0.9921738,0.99816626,38.22599,0.9410957,0.99944884,0.9985426,0.013823323,0.014900661,0.9921563,0.1592973
2010_002830_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002830_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002830_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002830_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002830_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002830_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002830_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002830_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002830_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002830_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002830_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002830_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
2010_002842_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002842_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002842_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002842_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002842_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002842_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002842_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002842_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002842_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002842_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002842_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002842_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_002965_SimBA-DCT_(0.3, 100).png,0.9981283,0.99789923,50.058304,0.9704696,0.9997941,0.998998,0.001101882,0.0013104747,0.99471635,0.10785768
2010_002965_SimBA-DCT_(0.3, 500).png,0.9954402,0.9934863,45.031548,0.9315422,0.99946153,0.99721503,0.0029295906,0.0036805382,0.9851339,0.13853404
2010_002965_SimBA-DCT_(3, 100).png,0.9719242,0.9460971,35.088654,0.79163504,0.99692506,0.9873333,0.010882829,0.016097922,0.9179454,0.20391832
2010_002965_SimBA-DCT_(3, 500).png,0.9769422,0.9533342,35.608475,0.8488569,0.99751395,0.9911951,0.007061444,0.011202851,0.93658453,0.18587437
2010_002965_SimBA-DCT_(30, 100).png,0.87692183,0.83938235,26.47593,0.19140214,0.9338188,0.79727626,0.17241856,0.19034305,0.427839,0.45276055
2010_002965_SimBA-DCT_(30, 500).png,0.8254196,0.8305404,26.456955,0.2955603,0.99164706,0.8732836,0.11422595,0.11469466,0.6112586,0.3869202
2010_002965_SimBA_(0.3, 100).png,0.9981525,0.9996039,51.462936,0.98632425,0.999966,0.9998145,0.0030256142,0.00472579,0.9992368,0.091287695
2010_002965_SimBA_(0.3, 500).png,0.9915764,0.9981723,44.848503,0.94608074,0.9998175,0.999219,0.005837176,0.009397982,0.99690235,0.12705615
2010_002965_SimBA_(3, 100).png,0.99701107,0.9989192,45.421318,0.97960377,0.9998633,0.99951017,0.00756965,0.0083979,0.9974116,0.11351164
2010_002965_SimBA_(3, 500).png,0.9904031,0.99653554,40.496727,0.9287193,0.99956036,0.9984992,0.012719782,0.014777692,0.9937116,0.15232822
2010_002965_SimBA_(30, 100).png,0.99707174,0.9988939,46.048775,0.9774575,0.99986386,0.9994751,0.009043778,0.009996683,0.9974871,0.12076881
2010_002965_SimBA_(30, 500).png,0.99079883,0.9967179,40.76058,0.93288565,0.9995274,0.99873686,0.0134829935,0.014990923,0.9939688,0.15181078
2010_003047_SimBA-DCT_(0.3, 100).png,0.99794453,0.9986126,50.07666,0.98144025,0.9998418,0.9993185,0.0009071846,0.0010901041,0.99571246,0.10388701
2010_003047_SimBA-DCT_(0.3, 500).png,0.99368256,0.9950228,44.563046,0.94571424,0.99947304,0.9978088,0.0030140441,0.0036940724,0.98490494,0.14038809
2010_003047_SimBA-DCT_(3, 100).png,0.9651965,0.966133,35.21138,0.81450015,0.9966882,0.98740965,0.01329361,0.020461088,0.90413374,0.21907243
2010_003047_SimBA-DCT_(3, 500).png,0.97203153,0.9751545,36.74647,0.85217416,0.99771,0.99197173,0.010356093,0.014607628,0.9399246,0.19883521
2010_003047_SimBA-DCT_(30, 100).png,0.9303209,0.93242717,29.840994,0.6841754,0.99691296,0.9630501,0.04097693,0.05773123,0.7774449,0.29201153
2010_003047_SimBA-DCT_(30, 500).png,0.8955542,0.91176534,29.758545,0.3159378,0.9525682,0.8516758,0.14981385,0.15439405,0.5845282,0.41766167
2010_003047_SimBA_(0.3, 100).png,0.99874204,0.99977386,51.82009,0.9925079,0.9999608,0.9998832,0.0021692456,0.003336855,0.99960274,0.0809942
2010_003047_SimBA_(0.3, 500).png,0.99322814,0.9986846,44.85341,0.96165335,0.9998434,0.99938685,0.0048332587,0.0078519285,0.9977119,0.123311095
2010_003047_SimBA_(3, 100).png,0.9973066,0.99890435,44.820427,0.98187494,0.9998756,0.9997046,0.008745645,0.009098538,0.9986222,0.11742178
2010_003047_SimBA_(3, 500).png,0.9899547,0.99603987,38.688656,0.9368028,0.99932414,0.99824315,0.019807244,0.019672211,0.99370784,0.17063546
2010_003047_SimBA_(30, 100).png,0.997887,0.9992556,45.071,0.986416,0.99988514,0.99959594,0.007590995,0.0076229544,0.9987699,0.11389391
2010_003047_SimBA_(30, 500).png,0.98855305,0.9957404,38.027405,0.9232479,0.9991076,0.997795,0.023490068,0.022650307,0.99150705,0.18331015
2010_003050_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_003050_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_003050_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_003050_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_003050_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_003050_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_003050_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_003050_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_003050_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_003050_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_003050_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_003050_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_003101_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_003101_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_003101_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_003101_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_003101_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_003101_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_003101_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_003101_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_003101_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_003101_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_003101_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_003101_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
2010_003329_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2010_003329_SimBA-DCT_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2010_003329_SimBA-DCT_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2010_003329_SimBA-DCT_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2010_003329_SimBA-DCT_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2010_003329_SimBA-DCT_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2010_003329_SimBA_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2010_003329_SimBA_(0.3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2010_003329_SimBA_(3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2010_003329_SimBA_(3, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2010_003329_SimBA_(30, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2010_003329_SimBA_(30, 500).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.9999964,0.0
2010_003380_SimBA-DCT_(0.3, 100).png,1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
