file,ssim,ms_ssim,psnr,vif_p,vsi,fsim,gmsd,ms_gmsd,haarpsi,mdsi
"2007_007168_Square_(2000, 0.01, 0.02).png",0.8887548,0.96938676,34.190666,0.66794044,0.9959764,0.98935056,0.0358058,0.036700416,0.8984074,0.24701056
"2007_007168_Square_(2000, 0.01, 0.03).png",0.7839662,0.9334589,30.124166,0.5306143,0.9893273,0.9748883,0.07755054,0.077786356,0.795632,0.3174731
"2007_007168_Square_(2000, 0.04, 0.01).png",0.9613292,0.98881024,38.62271,0.8318309,0.99872303,0.99652743,0.013010608,0.013566835,0.9583198,0.18372141
"2007_007168_Square_(2000, 0.04, 0.02).png",0.8962121,0.97123927,34.195816,0.6988072,0.99621266,0.99066263,0.034745745,0.035649423,0.8974307,0.24330333
"2007_007168_Square_(2000, 0.04, 0.03).png",0.7915501,0.93595886,30.127008,0.5573594,0.9895488,0.9774512,0.0763772,0.0765132,0.7961089,0.31429008
"2007_007168_Square_(2000, 0.08, 0.01).png",0.96593475,0.98930407,38.624207,0.859637,0.9988496,0.9969123,0.0131744435,0.01360393,0.95797485,0.18351445
"2007_007168_Square_(2000, 0.08, 0.02).png",0.90878344,0.9737247,34.192738,0.73732066,0.9967431,0.9921804,0.033051185,0.034299012,0.89751124,0.2389788
"2007_007168_Square_(2000, 0.08, 0.03).png",0.80142045,0.9379778,30.131107,0.5958529,0.99004775,0.9789502,0.07458125,0.074981056,0.788923,0.31040722
"2007_007168_Square_(2000, 0.4, 0.03).png",0.8379482,0.9451272,30.132595,0.75497407,0.99186635,0.9871459,0.0702216,0.07026749,0.7784271,0.2965552
"2007_007168_Square_(2000, 0.4, 0.06).png",0.5976051,0.8434863,24.706783,0.3434367,0.9653402,0.930218,0.16412194,0.16164473,0.6059055,0.42195144
"2007_007168_Square_(2000, 0.4, 0.09).png",0.47144604,0.753313,21.057442,0.2389309,0.93184155,0.8741019,0.22768034,0.22430384,0.47164956,0.4905567
"2007_007168_Square_(2000, 0.4, 0.12).png",0.3854156,0.6785749,18.54367,0.17726284,0.89950186,0.8215351,0.2673616,0.26409668,0.38712135,0.53866875
"2007_007168_Square_(2000, 0.6, 0.03).png",0.91849625,0.9729073,30.13427,0.80792433,0.9948951,0.9883311,0.040937345,0.044582617,0.8122159,0.2555438
"2007_007168_Square_(2000, 0.8, 0.03).png",0.841385,0.9457463,30.114952,0.691983,0.99247104,0.9821973,0.07704044,0.07794948,0.8186996,0.3114747
"2007_007481_Square_(2000, 0.005, 0.01).png",0.92881,0.98284906,38.605377,0.7310219,0.99824524,0.9932228,0.014966731,0.015591794,0.967104,0.20294058
"2007_007481_Square_(2000, 0.005, 0.02).png",0.83194923,0.9561981,34.196156,0.5648309,0.99522984,0.98207194,0.03793861,0.038842276,0.91381,0.26265877
"2007_007481_Square_(2000, 0.005, 0.03).png",0.6820242,0.90532386,30.188429,0.40751028,0.9883451,0.9584381,0.07925744,0.07945483,0.8157725,0.33072597
"2007_007481_Square_(2000, 0.01, 0.01).png",0.92881,0.98284906,38.605377,0.7310219,0.99824524,0.9932228,0.014966731,0.015591794,0.967104,0.20294058
"2007_007481_Square_(2000, 0.01, 0.02).png",0.83194923,0.9561981,34.196156,0.5648309,0.99522984,0.98207194,0.03793861,0.038842276,0.91381,0.26265877
"2007_007481_Square_(2000, 0.01, 0.03).png",0.6820242,0.90532386,30.188429,0.40751028,0.9883451,0.9584381,0.07925744,0.07945483,0.8157725,0.33072597
"2007_007481_Square_(2000, 0.04, 0.01).png",0.92881,0.98284906,38.605377,0.7310219,0.99824524,0.9932228,0.014966731,0.015591794,0.967104,0.20294058
"2007_007481_Square_(2000, 0.04, 0.02).png",0.83194923,0.9561981,34.196156,0.5648309,0.99522984,0.98207194,0.03793861,0.038842276,0.91381,0.26265877
"2007_007481_Square_(2000, 0.04, 0.03).png",0.6820242,0.90532386,30.188429,0.40751028,0.9883451,0.9584381,0.07925744,0.07945483,0.8157725,0.33072597
"2007_007481_Square_(2000, 0.08, 0.01).png",0.92881,0.98284906,38.605377,0.7310219,0.99824524,0.9932228,0.014966731,0.015591794,0.967104,0.20294058
"2007_007481_Square_(2000, 0.08, 0.02).png",0.83194923,0.9561981,34.19616,0.5648309,0.99522984,0.98207194,0.03793861,0.038842276,0.91381,0.26265877
"2007_007481_Square_(2000, 0.08, 0.03).png",0.6820242,0.90532386,30.188429,0.40751028,0.9883451,0.9584381,0.07925744,0.07945483,0.8157725,0.33072597
"2007_007481_Square_(2000, 0.4, 0.03).png",0.6820242,0.90532386,30.188429,0.40751028,0.9883451,0.9584381,0.07925744,0.07945483,0.8157725,0.33072597
"2007_007481_Square_(2000, 0.4, 0.06).png",0.42960057,0.7792131,24.87741,0.23053084,0.9637892,0.89040357,0.16457278,0.16172972,0.6126623,0.4336908
"2007_007481_Square_(2000, 0.4, 0.09).png",0.2743277,0.65580595,21.329184,0.14413422,0.92962885,0.8151216,0.2261016,0.22103848,0.46920174,0.5076238
"2007_007481_Square_(2000, 0.4, 0.12).png",0.19061206,0.5609485,18.96304,0.100601375,0.8996507,0.757306,0.25813216,0.25260848,0.39058828,0.5552817
"2007_007481_Square_(2000, 0.6, 0.03).png",0.6820242,0.90532386,30.188429,0.40751028,0.9883451,0.9584381,0.07925744,0.07945483,0.8157725,0.33072597
"2007_007481_Square_(2000, 0.8, 0.03).png",0.6820242,0.90532386,30.188429,0.40751028,0.9883451,0.9584381,0.07925744,0.07945483,0.8157725,0.33072597
"2007_007908_Square_(2000, 0.005, 0.01).png",0.9407939,0.9887604,38.763756,0.79481894,0.99853957,0.99409676,0.014315718,0.014766288,0.9675041,0.20004617
"2007_007908_Square_(2000, 0.005, 0.02).png",0.8643501,0.97163403,34.390587,0.6566122,0.9960641,0.9845348,0.035627805,0.036112875,0.91982037,0.256958
"2007_007908_Square_(2000, 0.005, 0.03).png",0.7447924,0.93809605,30.36874,0.5144654,0.9902274,0.9637298,0.07324116,0.07271682,0.8320981,0.32002786
"2007_007908_Square_(2000, 0.01, 0.01).png",0.9420074,0.98896086,38.764153,0.79887635,0.99856436,0.9941865,0.014197263,0.014679805,0.9677176,0.1993885
"2007_007908_Square_(2000, 0.01, 0.02).png",0.8673908,0.9721998,34.393127,0.6656776,0.9961742,0.9848844,0.03510466,0.035749014,0.920467,0.2554986
"2007_007908_Square_(2000, 0.01, 0.03).png",0.7509271,0.93939626,30.383911,0.5223624,0.990336,0.9641479,0.07278145,0.07275036,0.83463734,0.31921616
"2007_007908_Square_(2000, 0.04, 0.01).png",0.94739616,0.99008274,38.764404,0.8224352,0.9986386,0.9947239,0.013386569,0.013970426,0.9691259,0.19464467
"2007_007908_Square_(2000, 0.04, 0.02).png",0.8822114,0.976058,34.40396,0.711333,0.9966311,0.9866684,0.03246025,0.033228073,0.9257705,0.24722712
"2007_007908_Square_(2000, 0.04, 0.03).png",0.7656223,0.94521177,30.367336,0.56796616,0.9907825,0.9671929,0.06988295,0.06922511,0.83459085,0.31238288
"2007_007908_Square_(2000, 0.08, 0.01).png",0.9525099,0.9907467,38.758083,0.84486467,0.99870825,0.995124,0.013188155,0.013874462,0.9675239,0.1899665
"2007_007908_Square_(2000, 0.08, 0.02).png",0.8914591,0.977591,34.409267,0.739142,0.99685585,0.9882758,0.03037276,0.03132379,0.930654,0.24059545
"2007_007908_Square_(2000, 0.08, 0.03).png",0.79829425,0.9507947,30.398844,0.62335485,0.99243486,0.97184265,0.06508671,0.06587092,0.8525211,0.30367583
"2007_007908_Square_(2000, 0.4, 0.03).png",0.86628073,0.9666025,30.360403,0.8668138,0.99392086,0.98406386,0.0409271,0.04215861,0.80502784,0.2599184
"2007_007908_Square_(2000, 0.4, 0.06).png",0.7135396,0.9180645,25.014317,0.67835456,0.97875917,0.9402766,0.10546671,0.10532699,0.65662336,0.3571999
"2007_007908_Square_(2000, 0.4, 0.09).png",0.45039433,0.7987296,21.49025,0.32759625,0.9546347,0.86692506,0.20106663,0.19607271,0.57143056,0.4713574
"2007_007908_Square_(2000, 0.4, 0.12).png",0.38705656,0.73399734,18.981104,0.28961155,0.9268139,0.81166375,0.24359973,0.23478219,0.44416,0.51759785
"2007_007908_Square_(2000, 0.6, 0.03).png",0.8740055,0.9746689,30.406591,0.8575781,0.9952054,0.98501074,0.04165112,0.044693533,0.8721252,0.25452003
"2007_007908_Square_(2000, 0.8, 0.03).png",0.8984933,0.9786512,30.328009,0.93583494,0.9943547,0.9896214,0.027122352,0.028114302,0.875927,0.23986608
"2007_007955_Square_(2000, 0.005, 0.01).png",0.9453665,0.9895482,38.649128,0.78835267,0.99824435,0.9934368,0.012509082,0.013991329,0.9709229,0.19405141
"2007_007955_Square_(2000, 0.005, 0.02).png",0.8651093,0.9727988,34.225662,0.6374247,0.99525654,0.9828356,0.0312159,0.03433442,0.9278078,0.24900106
"2007_007955_Square_(2000, 0.005, 0.03).png",0.7371012,0.93938655,30.166445,0.48796406,0.98859155,0.9614447,0.06478175,0.069354676,0.84910554,0.30909684
"2007_007955_Square_(2000, 0.01, 0.01).png",0.94694537,0.9898407,38.650185,0.7941046,0.99828273,0.9935302,0.012392814,0.01386455,0.9709337,0.19289507
"2007_007955_Square_(2000, 0.01, 0.02).png",0.8651093,0.9727988,34.225662,0.6374247,0.99525654,0.9828356,0.0312159,0.03433442,0.9278078,0.24900106
"2007_007955_Square_(2000, 0.01, 0.03).png",0.7371012,0.93938655,30.166445,0.48796406,0.98859155,0.9614447,0.06478175,0.069354676,0.84910554,0.30909684
"2007_007955_Square_(2000, 0.04, 0.01).png",0.9527935,0.9906013,38.650814,0.81786156,0.9984354,0.9941278,0.011979633,0.013419334,0.97239006,0.18950275
"2007_007955_Square_(2000, 0.04, 0.02).png",0.8651093,0.9727988,34.225662,0.6374247,0.99525654,0.9828356,0.0312159,0.03433442,0.9278078,0.24900106
"2007_007955_Square_(2000, 0.04, 0.03).png",0.7371012,0.93938655,30.166445,0.48796406,0.98859155,0.9614447,0.06478175,0.069354676,0.84910554,0.30909684
"2007_007955_Square_(2000, 0.08, 0.01).png",0.95151114,0.99064034,38.650097,0.8169138,0.9983955,0.99426174,0.01213009,0.013522784,0.97134286,0.190271
"2007_007955_Square_(2000, 0.08, 0.02).png",0.8651093,0.9727988,34.225662,0.6374247,0.99525654,0.9828356,0.0312159,0.03433442,0.9278078,0.24900106
"2007_007955_Square_(2000, 0.08, 0.03).png",0.73710126,0.93938655,30.166445,0.4879641,0.98859155,0.9614447,0.06478175,0.069354676,0.84910554,0.30909684
"2007_007955_Square_(2000, 0.4, 0.03).png",0.73710126,0.93938655,30.166445,0.4879641,0.98859155,0.9614447,0.06478175,0.069354676,0.84910554,0.30909684
"2007_007955_Square_(2000, 0.4, 0.06).png",0.50958693,0.85076046,24.7644,0.30168325,0.96536535,0.90212846,0.13825348,0.14234656,0.682604,0.4006752
"2007_007955_Square_(2000, 0.4, 0.09).png",0.3597568,0.75654817,21.09581,0.1993864,0.93302953,0.8335825,0.19932985,0.201585,0.54681873,0.46943605
"2007_007955_Square_(2000, 0.4, 0.12).png",0.2700114,0.6755685,18.550802,0.14295605,0.8997431,0.7738917,0.24059238,0.24109112,0.4542361,0.5192237
"2007_007955_Square_(2000, 0.6, 0.03).png",0.73710126,0.93938655,30.166445,0.4879641,0.98859155,0.9614447,0.06478175,0.069354676,0.84910554,0.30909684
"2007_007955_Square_(2000, 0.8, 0.03).png",0.73710126,0.93938655,30.166445,0.4879641,0.98859155,0.9614447,0.06478175,0.069354676,0.84910554,0.30909684
"2007_008430_Square_(2000, 0.005, 0.01).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000002,0.0
"2007_008430_Square_(2000, 0.005, 0.02).png",0.84065866,0.9594431,34.174763,0.57428735,0.99514985,0.9812043,0.038598284,0.03911342,0.90857023,0.26429352
"2007_008430_Square_(2000, 0.005, 0.03).png",0.68411154,0.91204286,30.11608,0.41295245,0.98787653,0.95622575,0.08059954,0.07979783,0.80662346,0.33299974
"2007_008430_Square_(2000, 0.01, 0.01).png",0.93744296,0.98382324,38.6042,0.7484373,0.99829143,0.9930143,0.01502038,0.015568351,0.96411705,0.20226425
"2007_008430_Square_(2000, 0.01, 0.02).png",0.84566087,0.9598726,34.174503,0.5830497,0.9952752,0.9815911,0.038028527,0.038829084,0.9093917,0.26307058
"2007_008430_Square_(2000, 0.01, 0.03).png",0.68411154,0.91204286,30.11608,0.41295245,0.98787653,0.95622575,0.08059954,0.07979783,0.80662346,0.33299974
"2007_008430_Square_(2000, 0.04, 0.01).png",0.95032024,0.9860549,38.605923,0.79661596,0.9984639,0.99396276,0.014893618,0.015421694,0.9663307,0.19861324
"2007_008430_Square_(2000, 0.04, 0.02).png",0.859668,0.9638116,34.177307,0.63188887,0.9956023,0.9840918,0.03752784,0.038257547,0.912058,0.25878984
"2007_008430_Square_(2000, 0.04, 0.03).png",0.68411154,0.91204286,30.11608,0.41295245,0.98787653,0.95622575,0.08059954,0.07979783,0.80662346,0.33299974
"2007_008430_Square_(2000, 0.08, 0.01).png",0.95569324,0.98755026,38.605858,0.82625455,0.9986487,0.99487513,0.013819353,0.014516991,0.9686506,0.1923854
"2007_008430_Square_(2000, 0.08, 0.02).png",0.8613521,0.9649214,34.17999,0.6371901,0.99598485,0.9841729,0.036025103,0.037029266,0.9158164,0.25627652
"2007_008430_Square_(2000, 0.08, 0.03).png",0.68411154,0.91204286,30.11608,0.41295245,0.98787653,0.95622575,0.08059954,0.07979783,0.80662346,0.33299974
"2007_008430_Square_(2000, 0.4, 0.03).png",0.68411154,0.91204286,30.11608,0.41295245,0.98787653,0.95622575,0.08059954,0.07979783,0.80662346,0.33299974
"2007_008430_Square_(2000, 0.4, 0.06).png",0.43702027,0.7946412,24.807146,0.23831183,0.9640651,0.8866338,0.1662731,0.16079849,0.61650085,0.43349448
"2007_008430_Square_(2000, 0.4, 0.09).png",0.28734058,0.6808865,21.227476,0.15139946,0.931731,0.80914265,0.2304804,0.22214758,0.4811371,0.50416994
"2007_008430_Square_(2000, 0.4, 0.12).png",0.20388965,0.5910628,18.754797,0.106679276,0.9004764,0.7456263,0.26710093,0.25826132,0.39630443,0.5545061
"2007_008430_Square_(2000, 0.6, 0.03).png",0.68411154,0.91204286,30.11608,0.41295245,0.98787653,0.95622575,0.08059954,0.07979783,0.80662346,0.33299974
"2007_008430_Square_(2000, 0.8, 0.03).png",0.68411154,0.91204286,30.11608,0.41295245,0.98787653,0.95622575,0.08059954,0.07979783,0.80662346,0.33299974
"2007_008714_Square_(2000, 0.005, 0.01).png",0.9089203,0.97503936,38.588806,0.55190134,0.997807,0.9786996,0.023316253,0.022970058,0.9415445,0.23614536
"2007_008714_Square_(2000, 0.005, 0.02).png",0.7831472,0.93688816,34.152176,0.36898023,0.9938089,0.95494837,0.05729779,0.055362742,0.835682,0.30749074
"2007_008714_Square_(2000, 0.005, 0.03).png",0.6004443,0.8636435,30.070034,0.23991412,0.9844231,0.9076694,0.113552354,0.10839507,0.66776556,0.38533646
"2007_008714_Square_(2000, 0.01, 0.01).png",0.9101712,0.9750483,38.588806,0.5573321,0.9978333,0.9786089,0.02339199,0.023049064,0.9414338,0.23612024
"2007_008714_Square_(2000, 0.01, 0.02).png",0.7831472,0.93688816,34.152176,0.36898023,0.9938089,0.95494837,0.05729779,0.055362742,0.835682,0.30749074
"2007_008714_Square_(2000, 0.01, 0.03).png",0.6004443,0.8636435,30.070034,0.23991412,0.9844231,0.9076694,0.113552354,0.10839507,0.66776556,0.38533646
"2007_008714_Square_(2000, 0.04, 0.01).png",0.9205369,0.9773706,38.588867,0.5920888,0.9978543,0.9791635,0.021940636,0.021746274,0.9437327,0.23036373
"2007_008714_Square_(2000, 0.04, 0.02).png",0.7831472,0.93688816,34.152176,0.36898023,0.9938089,0.95494837,0.05729779,0.055362742,0.835682,0.30749074
"2007_008714_Square_(2000, 0.04, 0.03).png",0.6004443,0.8636435,30.070034,0.23991412,0.9844231,0.9076694,0.113552354,0.10839507,0.66776556,0.38533646
"2007_008714_Square_(2000, 0.08, 0.01).png",0.93045497,0.97970533,38.58911,0.6426147,0.9981206,0.98139143,0.021219319,0.02110449,0.94848984,0.2266361
"2007_008714_Square_(2000, 0.08, 0.02).png",0.7831472,0.93688816,34.152176,0.36898023,0.9938089,0.95494837,0.05729779,0.055362742,0.835682,0.30749074
"2007_008714_Square_(2000, 0.08, 0.03).png",0.6004443,0.8636435,30.07003,0.23991412,0.9844231,0.9076694,0.113552354,0.10839507,0.66776556,0.38533646
"2007_008714_Square_(2000, 0.4, 0.03).png",0.6004443,0.8636435,30.07003,0.23991412,0.9844231,0.9076694,0.113552354,0.10839507,0.66776556,0.38533646
"2007_008714_Square_(2000, 0.4, 0.06).png",0.33472222,0.69201267,24.610485,0.12386301,0.95165145,0.79301727,0.21596341,0.20512564,0.43189818,0.4947298
"2007_008714_Square_(2000, 0.4, 0.09).png",0.20107827,0.54404217,20.898397,0.07459515,0.90726256,0.6865407,0.28036794,0.2685506,0.30602273,0.56650496
"2007_008714_Square_(2000, 0.4, 0.12).png",0.13584071,0.44122574,18.306896,0.050783712,0.86363655,0.60700643,0.31256494,0.30308062,0.23752274,0.6204934
"2007_008714_Square_(2000, 0.6, 0.03).png",0.6004443,0.8636435,30.07003,0.23991412,0.9844231,0.9076694,0.113552354,0.10839507,0.66776556,0.38533646
"2007_008714_Square_(2000, 0.8, 0.03).png",0.6004443,0.8636435,30.07003,0.23991412,0.9844231,0.9076694,0.113552354,0.10839507,0.66776556,0.38533646
"2007_008764_Square_(2000, 0.005, 0.01).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999845,0.0
"2007_008764_Square_(2000, 0.005, 0.02).png",0.849226,0.9578864,34.196922,0.6129639,0.99545074,0.98361516,0.041592993,0.040478677,0.9273746,0.2652547
"2007_008764_Square_(2000, 0.005, 0.03).png",0.7138629,0.909944,30.129402,0.47314456,0.9884286,0.96263134,0.08715297,0.08427887,0.8407741,0.33644468
"2007_008764_Square_(2000, 0.01, 0.01).png",0.9418037,0.98308885,38.625645,0.77090925,0.9984159,0.9938658,0.016322127,0.015929516,0.9718942,0.20254906
"2007_008764_Square_(2000, 0.01, 0.02).png",0.85716784,0.9580735,34.198563,0.62417394,0.9955766,0.9837522,0.04242109,0.041306145,0.9260956,0.26503393
"2007_008764_Square_(2000, 0.01, 0.03).png",0.723531,0.9115109,30.132423,0.4871781,0.9887136,0.9630283,0.08822739,0.08482983,0.8421085,0.3367606
"2007_008764_Square_(2000, 0.04, 0.01).png",0.9564263,0.98382854,38.628925,0.8240819,0.9985768,0.9943658,0.015661089,0.01579299,0.9721102,0.19688441
"2007_008764_Square_(2000, 0.04, 0.02).png",0.8837187,0.9628536,34.205696,0.70330954,0.9960042,0.9862466,0.038895667,0.03802854,0.93356407,0.2558049
"2007_008764_Square_(2000, 0.04, 0.03).png",0.7659364,0.9168687,30.13747,0.55830806,0.9893657,0.96397483,0.08501654,0.083506115,0.84474456,0.32901874
"2007_008764_Square_(2000, 0.08, 0.01).png",0.9667686,0.9868666,38.635986,0.87083596,0.9987197,0.99525696,0.014484551,0.01451243,0.9730812,0.18905486
"2007_008764_Square_(2000, 0.08, 0.02).png",0.90290684,0.9658558,34.206833,0.740856,0.99616516,0.9858405,0.03877146,0.03837675,0.9285965,0.25238758
"2007_008764_Square_(2000, 0.08, 0.03).png",0.8146286,0.9288461,30.144695,0.6326304,0.98978215,0.96682096,0.08034858,0.07934613,0.8456806,0.3192898
"2007_008764_Square_(2000, 0.4, 0.03).png",0.87044424,0.94853044,30.12769,0.7707807,0.9932336,0.97567594,0.065942355,0.06607698,0.8669196,0.29528677
"2007_008764_Square_(2000, 0.4, 0.06).png",0.6922006,0.8820219,24.715012,0.5885527,0.9745622,0.92459935,0.15191743,0.14838225,0.65733945,0.4026445
"2007_008764_Square_(2000, 0.4, 0.09).png",0.33843058,0.6953088,21.030758,0.2087579,0.9295752,0.83680266,0.24476594,0.23620497,0.52122235,0.51518977
"2007_008764_Square_(2000, 0.4, 0.12).png",0.26089343,0.6174176,18.474243,0.1563947,0.895578,0.7767155,0.28355393,0.27568975,0.43060744,0.56986725
"2007_008764_Square_(2000, 0.6, 0.03).png",0.86759394,0.94379747,30.139963,0.7725326,0.9930764,0.97754556,0.067627236,0.06770354,0.86834323,0.29647318
"2007_008764_Square_(2000, 0.8, 0.03).png",0.91927284,0.9663174,30.15011,0.83561426,0.99551827,0.97976863,0.064737685,0.06556614,0.88546294,0.28460833
"2007_008944_Square_(2000, 0.005, 0.01).png",0.9576621,0.9875587,38.592224,0.79534656,0.9982266,0.99460995,0.010205201,0.011148921,0.9601517,0.1824089
"2007_008944_Square_(2000, 0.005, 0.02).png",0.89318246,0.96782154,34.15684,0.6432683,0.9952253,0.9860366,0.025371382,0.027380966,0.9037954,0.23305012
"2007_008944_Square_(2000, 0.005, 0.03).png",0.7784623,0.9275439,30.077072,0.48234332,0.98824906,0.96813834,0.054748848,0.057722453,0.8063916,0.29063824
"2007_008944_Square_(2000, 0.01, 0.01).png",0.9592148,0.987689,38.59247,0.8018445,0.9982815,0.994668,0.010148475,0.011089599,0.95958686,0.18164885
"2007_008944_Square_(2000, 0.01, 0.02).png",0.89504737,0.9680795,34.157574,0.65063787,0.9952657,0.98614097,0.025215898,0.027223743,0.9037969,0.23228137
"2007_008944_Square_(2000, 0.01, 0.03).png",0.7784203,0.92760515,30.077078,0.48640263,0.98824066,0.9682729,0.05465509,0.057583775,0.80565524,0.29017255
"2007_008944_Square_(2000, 0.04, 0.01).png",0.9673158,0.9891043,38.5941,0.8324237,0.998389,0.99515253,0.00984761,0.010844822,0.9602097,0.17740983
"2007_008944_Square_(2000, 0.04, 0.02).png",0.9070152,0.97063917,34.159344,0.6878568,0.9953839,0.9874508,0.024427468,0.02630661,0.90668327,0.22819182
"2007_008944_Square_(2000, 0.04, 0.03).png",0.77878,0.92721146,30.077072,0.4899671,0.98823124,0.9680258,0.054678712,0.057561167,0.80717707,0.29012293
"2007_008944_Square_(2000, 0.08, 0.01).png",0.97395074,0.99006647,38.595673,0.8708485,0.99851567,0.99585867,0.0089701265,0.010077175,0.9577595,0.17156762
"2007_008944_Square_(2000, 0.08, 0.02).png",0.91865367,0.9730918,34.1612,0.7124765,0.9958583,0.9882142,0.023215136,0.025125138,0.91044503,0.22473392
"2007_008944_Square_(2000, 0.08, 0.03).png",0.7810031,0.9275462,30.077068,0.4987075,0.98835075,0.96808076,0.054629076,0.057456784,0.8079154,0.28973395
"2007_008944_Square_(2000, 0.4, 0.03).png",0.8788382,0.95686567,30.075151,0.68630165,0.9917069,0.97823524,0.04385388,0.045971733,0.8198596,0.2663399
"2007_008944_Square_(2000, 0.4, 0.06).png",0.5523498,0.8155407,24.624271,0.28181076,0.9628564,0.9128573,0.12576298,0.12874962,0.60874546,0.38452604
"2007_008944_Square_(2000, 0.4, 0.09).png",0.38776058,0.69474,20.919687,0.17558987,0.92627275,0.8452032,0.18692917,0.18984431,0.4582156,0.45729238
"2007_008944_Square_(2000, 0.4, 0.12).png",0.28465685,0.5935167,18.335068,0.11997081,0.889439,0.78376436,0.22872047,0.23207818,0.3603873,0.5110143
"2007_008944_Square_(2000, 0.6, 0.03).png",0.9145411,0.96844935,30.072079,0.79630804,0.99302214,0.980935,0.04039724,0.041436654,0.7965255,0.25802246
"2007_008944_Square_(2000, 0.8, 0.03).png",0.8799478,0.95928425,30.070839,0.6750503,0.99485767,0.97684,0.047132622,0.05006896,0.8477983,0.27700022
"2007_008948_Square_(2000, 0.005, 0.01).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,0.99999464,0.0
"2007_008948_Square_(2000, 0.005, 0.02).png",0.83795226,0.95657635,34.162712,0.57992244,0.9938342,0.9796307,0.038160622,0.039760474,0.90531564,0.26560968
"2007_008948_Square_(2000, 0.005, 0.03).png",0.6763272,0.90638316,30.086227,0.42445815,0.9842383,0.95354444,0.08119216,0.08177878,0.803536,0.3353
"2007_008948_Square_(2000, 0.01, 0.01).png",0.9366347,0.9822483,38.596863,0.74908733,0.99776965,0.991965,0.0156065505,0.016396437,0.96249306,0.20697151
"2007_008948_Square_(2000, 0.01, 0.02).png",0.84460497,0.9571817,34.163296,0.59340096,0.99397844,0.9797129,0.038010582,0.039619546,0.90582633,0.26423472
"2007_008948_Square_(2000, 0.01, 0.03).png",0.6763272,0.90638316,30.086227,0.42445815,0.9842383,0.95354444,0.08119216,0.08177878,0.803536,0.3353
"2007_008948_Square_(2000, 0.04, 0.01).png",0.9530181,0.98367155,38.59796,0.8056489,0.99808735,0.99316716,0.01539548,0.016412793,0.9634276,0.1998772
"2007_008948_Square_(2000, 0.04, 0.02).png",0.8631042,0.96152914,34.166176,0.63559544,0.9947901,0.9810716,0.03761589,0.03939854,0.90662503,0.2616568
"2007_008948_Square_(2000, 0.04, 0.03).png",0.6763272,0.90638316,30.086227,0.42445815,0.9842383,0.95354444,0.08119216,0.08177878,0.803536,0.3353
"2007_008948_Square_(2000, 0.08, 0.01).png",0.9643198,0.98474383,38.595394,0.83886683,0.9983968,0.99389666,0.015300213,0.016138108,0.9630904,0.19541028
"2007_008948_Square_(2000, 0.08, 0.02).png",0.8817312,0.96614254,34.16295,0.67545927,0.99533063,0.9828289,0.035662126,0.037423927,0.91288084,0.25499475
"2007_008948_Square_(2000, 0.08, 0.03).png",0.6763272,0.90638316,30.086227,0.42445812,0.9842383,0.95354444,0.08119216,0.08177878,0.803536,0.3353
"2007_008948_Square_(2000, 0.4, 0.03).png",0.6763272,0.90638316,30.086227,0.42445812,0.9842383,0.95354444,0.08119216,0.08177878,0.803536,0.3353
"2007_008948_Square_(2000, 0.4, 0.06).png",0.42729303,0.782827,24.680576,0.25488752,0.9513849,0.8798292,0.17085336,0.16684338,0.6013818,0.43951973
"2007_008948_Square_(2000, 0.4, 0.09).png",0.28730726,0.6712121,21.098244,0.17013583,0.91121197,0.801697,0.23489682,0.22835545,0.4614531,0.51159066
"2007_008948_Square_(2000, 0.4, 0.12).png",0.21149997,0.5869756,18.622822,0.12480727,0.87325394,0.73864466,0.27397582,0.26695344,0.3761071,0.5669721
"2007_008948_Square_(2000, 0.6, 0.03).png",0.6763272,0.90638316,30.086227,0.42445812,0.9842383,0.95354444,0.08119216,0.08177878,0.803536,0.3353
"2007_008948_Square_(2000, 0.8, 0.03).png",0.6763272,0.90638316,30.086227,0.42445812,0.9842383,0.95354444,0.08119216,0.08177878,0.803536,0.3353
"2007_009446_Square_(2000, 0.005, 0.01).png",1.0,1.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0000024,0.0
"2007_009446_Square_(2000, 0.005, 0.02).png",0.8198266,0.9468274,34.256397,0.5378863,0.9939785,0.9683387,0.042126425,0.040653028,0.89754844,0.26979944
"2007_009446_Square_(2000, 0.005, 0.03).png",0.6607223,0.88670146,30.21137,0.3854945,0.9847371,0.933014,0.08806989,0.084468335,0.78586566,0.3406605
"2007_009446_Square_(2000, 0.01, 0.01).png",0.9274647,0.9788105,38.66325,0.71964246,0.99791694,0.9871369,0.016332617,0.015950913,0.9582847,0.20654409
"2007_009446_Square_(2000, 0.01, 0.02).png",0.828105,0.94620025,34.25424,0.5477978,0.99423546,0.9689219,0.041649703,0.040410575,0.8968569,0.26773086
"2007_009446_Square_(2000, 0.01, 0.03).png",0.679433,0.8874302,30.20941,0.40349007,0.98552185,0.93592745,0.086994015,0.08391735,0.7894857,0.33800733
"2007_009446_Square_(2000, 0.04, 0.01).png",0.9428191,0.97980416,38.663746,0.7684786,0.9981534,0.9880058,0.015493505,0.015655963,0.9569522,0.20036012
