file,ssim,ms_ssim,psnr,vif_p,vsi,fsim,gmsd,ms_gmsd,haarpsi,mdsi
"2010_002388_BIM_(0.2, 0.01).png",0.46611673,0.7800176,27.349985,0.1698988,0.96905285,0.8668551,0.1364744,0.13255002,0.66854745,0.41081357
"2010_002388_BIM_(0.2, 0.02).png",0.3199104,0.6648706,24.228277,0.116429314,0.94164604,0.78765243,0.19113268,0.182818,0.5357738,0.4734365
"2010_002388_BIM_(0.3, 0.015).png",0.29783475,0.6459135,23.683243,0.10862651,0.93702686,0.77505505,0.19974348,0.19079383,0.5147759,0.48320645
"2010_002388_BIM_(0.3, 0.03).png",0.19542575,0.527595,20.694221,0.07592679,0.89558095,0.6859598,0.24531129,0.23305085,0.39912003,0.5438255
"2010_002392_BIM_(0.05, 0.0025).png",0.9455658,0.98580784,38.574528,0.69483346,0.9975352,0.99062556,0.012454391,0.014049046,0.959566,0.19560775
"2010_002392_BIM_(0.05, 0.005).png",0.9006149,0.9738635,35.81805,0.59562343,0.9955017,0.9836494,0.021553362,0.02419237,0.932921,0.22643924
"2010_002392_BIM_(0.1, 0.005).png",0.8347758,0.95426434,33.106934,0.48910767,0.991784,0.97138035,0.037648987,0.040528934,0.88579947,0.2633742
"2010_002392_BIM_(0.1, 0.01).png",0.7428605,0.92336667,30.49104,0.38913697,0.9857277,0.9525201,0.058019206,0.061452,0.8238876,0.3009342
"2010_002392_BIM_(0.2, 0.01).png",0.6196708,0.87367344,27.633383,0.28821403,0.97492754,0.92223513,0.090412475,0.09215156,0.73388547,0.3469542
"2010_002392_BIM_(0.2, 0.02).png",0.46854514,0.7934088,24.60962,0.19449492,0.9554365,0.8683402,0.13610388,0.13374926,0.6232775,0.40189126
"2010_002392_BIM_(0.3, 0.015).png",0.44376728,0.7771287,24.100307,0.18189844,0.9515159,0.859713,0.14068715,0.13832949,0.6094806,0.40822077
"2010_002392_BIM_(0.3, 0.03).png",0.30518866,0.6713125,21.203953,0.11649169,0.9185313,0.78970927,0.18920012,0.18163861,0.5003394,0.4639042
